code,region,pref,addr,name,elevation,feet,lng,lat,lat2,lng2,point,num,dates,expire,last,call,sname,selevation,sdiff,slng,slat,gsi
JA6/FO-U-PM53js99,"Japan - Kyushu_Okinawa",Fukuoka,JA6/FO-U-PM53js99,500.8,1643,130.8287778,33.79155555,130.8287778,33.79155555,33.79155555,"","","","","","",Saddle-U-PM53js99,328.5,172.3,130.8191111,33.79466667,http://maps.gsi.go.jp/#15/33.79155555/130.8287778
JA6/FO-U-PM53kj49,"Japan - Kyushu_Okinawa",Fukuoka,JA6/FO-U-PM53kj49,542.3,1779.2,130.87,33.41555555,130.87,33.41555555,33.41555555,"","","","","","",Saddle-U-PM53kj49,392,150.3,130.8692222,33.41955555,http://maps.gsi.go.jp/#15/33.41555555/130.87
JA6/FO-U-PM53kk33,"Japan - Kyushu_Okinawa",Fukuoka,JA6/FO-U-PM53kk33,727.5,2386.8,130.8591111,33.43,130.8591111,33.43,33.43,"","","","","","",Saddle-U-PM53kk33,562.2,165.3,130.8594444,33.43411111,http://maps.gsi.go.jp/#15/33.43/130.8591111
JA6/FO-U-PM53kk38,"Japan - Kyushu_Okinawa",Fukuoka,JA6/FO-U-PM53kk38,823.8,2702.7,130.8607778,33.45044444,130.8607778,33.45044444,33.45044444,"","","","","","",Saddle-U-PM53kk38,639.2,184.6,130.8674444,33.45066667,http://maps.gsi.go.jp/#15/33.45044444/130.8607778
JA6/FO-U-PM53kn61,"Japan - Kyushu_Okinawa",Fukuoka,JA6/FO-U-PM53kn61,512,1679.8,130.8867778,33.54666667,130.8867778,33.54666667,33.54666667,"","","","","","",Saddle-U-PM53kn61,317.1,194.9,130.8848889,33.54177778,http://maps.gsi.go.jp/#15/33.54666667/130.8867778
JA6/FO-U-PM53kq80,"Japan - Kyushu_Okinawa",Fukuoka,JA6/FO-U-PM53kq80,352.6,1156.8,130.9078889,33.66744444,130.9078889,33.66744444,33.66744444,"","","","","","",Saddle-U-PM53kq80,201.4,151.2,130.9036667,33.66555555,http://maps.gsi.go.jp/#15/33.66744444/130.9078889
JA6/FO-U-PM53kr93,"Japan - Kyushu_Okinawa",Fukuoka,JA6/FO-U-PM53kr93,231.1,758.2,130.9137778,33.721,130.9137778,33.721,33.721,"","","","","","",Saddle-U-PM53kr93,53.6,177.5,130.9082222,33.72077778,http://maps.gsi.go.jp/#15/33.721/130.9137778
JA6/FO-U-PM53kt44,"Japan - Kyushu_Okinawa",Fukuoka,JA6/FO-U-PM53kt44,221.6,727,130.8673333,33.81055555,130.8673333,33.81055555,33.81055555,"","","","","","",Saddle-U-PM53kt44,58.7,162.9,130.8737778,33.80211111,http://maps.gsi.go.jp/#15/33.81055555/130.8673333
JA6/FO-U-PM53ls44,"Japan - Kyushu_Okinawa",Fukuoka,JA6/FO-U-PM53ls44,415,1361.5,130.9526667,33.76844444,130.9526667,33.76844444,33.76844444,"","","","","","",Saddle-U-PM53ls44,222,193,130.9467778,33.77088889,http://maps.gsi.go.jp/#15/33.76844444/130.9526667
JA6/FO-U-PM53lu75,"Japan - Kyushu_Okinawa",Fukuoka,JA6/FO-U-PM53lu75,224.5,736.5,130.9773333,33.857,130.9773333,33.857,33.857,"","","","","","",Saddle-U-PM53lu75,35.1,189.4,130.9534444,33.85611111,http://maps.gsi.go.jp/#15/33.857/130.9773333
JA6/FO-U-PM53lw42,"Japan - Kyushu_Okinawa",Fukuoka,JA6/FO-U-PM53lw42,363.2,1191.6,130.9528889,33.92566667,130.9528889,33.92566667,33.92566667,"","","","","","",Saddle-U-PM53lw42,77.5,285.7,130.9638889,33.91422222,http://maps.gsi.go.jp/#15/33.92566667/130.9528889
JA6/FO-U-PM53mm81,"Japan - Kyushu_Okinawa",Fukuoka,JA6/FO-U-PM53mm81,802,2631.2,131.068,33.50833333,131.068,33.50833333,33.50833333,"","","","","","",Saddle-U-PM53mm81,651.6,150.4,131.0622222,33.50966667,http://maps.gsi.go.jp/#15/33.50833333/131.068
JA6/FO-U-PM54bf28,"Japan - Kyushu_Okinawa",Fukuoka,JA6/FO-U-PM54bf28,242,794,130.1055556,34.24444444,130.1055556,34.24444444,34.24444444,"","","","","","",Saddle-U-PM54bf28,0,242,130.105,34.23922222,http://maps.gsi.go.jp/#15/34.24444444/130.1055556
JA6/KG-001,"Japan - Kyushu_Okinawa",Kagoshima,Miyanouradake,1936,6352,130.5044,30.3359,130.5044,30.3359,10,3,01/07/2015,31/12/2099,0,"","",Saddle-Miyanouradake(JA6/KG-001),0,1935.4,130.6638889,30.99811111,http://maps.gsi.go.jp/#15/30.3359/130.5044
JA6/KG-002,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-002,1734,5689,130.5106,30.29,130.5106,30.29,10,3,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-002(JA6/KG-002),1497.2,235.5,130.5053333,30.29844444,http://maps.gsi.go.jp/#15/30.2900/130.5106
JA6/KG-003,"Japan - Kyushu_Okinawa",Kagoshima,"Kirishimayama (Karakunidake)",1700,5577,130.8616,31.9342,130.8616,31.9342,10,3,01/07/2015,31/12/2099,0,"","","Saddle-Kirishimayama (Karakunidake)(JA6/KG-003)",311.1,1388.9,130.9047778,32.01455556,http://maps.gsi.go.jp/#15/31.9342/130.8616
JA6/KG-005,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-005,1410,4626,130.5545,30.2731,130.5545,30.2731,8,3,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-005(JA6/KG-005),1192.7,218.4,130.5508889,30.28211111,http://maps.gsi.go.jp/#15/30.2731/130.5545
JA6/KG-006,"Japan - Kyushu_Okinawa",Kagoshima,"Takakumayama (Oonogaradake)",1236,4055,130.8185,31.4862,130.8185,31.4862,8,3,01/07/2015,31/12/2099,0,"","","Saddle-Takakumayama (Oonogaradake)(JA6/KG-006)",367.4,864.8,130.8922222,31.77988889,http://maps.gsi.go.jp/#15/31.4862/130.8185
JA6/KG-007,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-007,1235,4052,130.6002,30.3661,130.6002,30.3661,8,3,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-007(JA6/KG-007),888.1,342.9,130.5766667,30.36655556,http://maps.gsi.go.jp/#15/30.3661/130.6002
JA6/KG-008,"Japan - Kyushu_Okinawa",Kagoshima,"Ontake (Kitadake)",1117,3665,130.6566,31.5926,130.6566,31.5926,8,3,01/07/2015,31/12/2099,0,"","","Saddle-Ontake (Kitadake)(JA6/KG-008)",27.1,1089,130.6991111,31.55622222,http://maps.gsi.go.jp/#15/31.5926/130.6566
JA6/KG-009,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-009,1102,3615,130.7917,31.9546,130.7917,31.9546,8,3,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-009(JA6/KG-009),942.3,159.3,130.8077778,31.94777778,http://maps.gsi.go.jp/#15/31.9546/130.7917
JA6/KG-010,"Japan - Kyushu_Okinawa",Kagoshima,"Shibisan (Jyougusan)",1067,3501,130.3676,31.9808,130.3676,31.9808,6,0,01/07/2015,31/12/2099,0,"","","Saddle-Shibisan (Jyougusan)(JA6/KG-010)",388.4,677.9,130.4406667,32.01133334,http://maps.gsi.go.jp/#15/31.9808/130.3676
JA6/KG-011,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-011,998,3274,130.6207,32.1501,130.6207,32.1501,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-011(JA6/KG-011),641.9,360.5,130.7507778,32.08566667,http://maps.gsi.go.jp/#15/32.1501/130.6207
JA6/KG-012,"Japan - Kyushu_Okinawa",Kagoshima,Ontake,979,3212,129.857,29.8593,129.857,29.8593,6,0,01/07/2015,31/12/2099,0,"","",Saddle-Ontake(JA6/KG-012),0,977.8,130.5223333,30.22633333,http://maps.gsi.go.jp/#15/29.8593/129.8570
JA6/KG-013,"Japan - Kyushu_Okinawa",Kagoshima,Hoyoshidake,967,3173,130.9901,31.2642,130.9901,31.2642,6,0,01/07/2015,31/12/2099,0,"","",Saddle-Hoyoshidake(JA6/KG-013),62.4,903.2,130.8223333,31.36133333,http://maps.gsi.go.jp/#15/31.2642/130.9901
JA6/KG-014,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-014,959,3146,130.8802,31.1296,130.8802,31.1296,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-014(JA6/KG-014),467,489.2,130.9306667,31.17366667,http://maps.gsi.go.jp/#15/31.1296/130.8802
JA6/KG-015,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-015,941,3087,130.9253,31.2268,130.9253,31.2268,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-015(JA6/KG-015),496.5,443.5,130.975,31.24933333,http://maps.gsi.go.jp/#15/31.2268/130.9253
JA6/KG-016,"Japan - Kyushu_Okinawa",Kagoshima,Kaimondake,924,3031,130.5284,31.1799,130.5284,31.1799,6,0,01/07/2015,31/12/2099,0,"","",Saddle-Kaimondake(JA6/KG-016),42.2,881.4,130.5323333,31.20411111,http://maps.gsi.go.jp/#15/31.1799/130.5284
JA6/KG-017,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-017,913,2995,130.991,31.2901,130.991,31.2901,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-017(JA6/KG-017),730.3,181.9,130.9932222,31.28511111,http://maps.gsi.go.jp/#15/31.2901/130.9910
JA6/KG-018,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-018,897,2943,130.7705,31.1364,130.7705,31.1364,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-018(JA6/KG-018),597.8,298.7,130.7862222,31.13166667,http://maps.gsi.go.jp/#15/31.1364/130.7705
JA6/KG-019,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-019,891,2923,130.8069,31.1255,130.8069,31.1255,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-019(JA6/KG-019),653.5,237.3,130.8418889,31.12877778,http://maps.gsi.go.jp/#15/31.1255/130.8069
JA6/KG-020,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-020,885,2904,130.7874,31.5459,130.7874,31.5459,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-020(JA6/KG-020),531.6,350.3,130.7711111,31.52466667,http://maps.gsi.go.jp/#15/31.5459/130.7874
JA6/KG-021,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-021,881,2890,130.7982,31.5065,130.7982,31.5065,6,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-021(JA6/KG-021),707.6,173.4,130.8062222,31.50077778,http://maps.gsi.go.jp/#15/31.5065/130.7982
JA6/KG-022,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-022,846,2776,130.5826,32.1549,130.5826,32.1549,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-022(JA6/KG-022),562,280.8,130.5936667,32.17366667,http://maps.gsi.go.jp/#15/32.1549/130.5826
JA6/KG-023,"Japan - Kyushu_Okinawa",Kagoshima,Otake,796,2612,129.7139,29.6384,129.7139,29.6384,4,0,01/07/2015,31/12/2099,0,"","",Saddle-Otake(JA6/KG-023),0,794.3,129.8751111,29.81611111,http://maps.gsi.go.jp/#15/29.6384/129.7139
JA6/KG-024,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-024,754,2474,130.9445,31.1849,130.9445,31.1849,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-024(JA6/KG-024),537.6,214.2,130.9356667,31.19311111,http://maps.gsi.go.jp/#15/31.1849/130.9445
JA6/KG-025,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-025,747,2451,131.0052,31.2495,131.0052,31.2495,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-025(JA6/KG-025),572.2,169.6,130.9984444,31.25355556,http://maps.gsi.go.jp/#15/31.2495/131.0052
JA6/KG-026,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-026,706,2316,130.5318,30.4272,130.5318,30.4272,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-026(JA6/KG-026),506.7,197.7,130.524,30.42566667,http://maps.gsi.go.jp/#15/30.4272/130.5318
JA6/KG-027,"Japan - Kyushu_Okinawa",Kagoshima,Ioudake,704,2310,130.3052,30.793,130.3052,30.793,4,0,01/07/2015,31/12/2099,0,"","",Saddle-Ioudake(JA6/KG-027),0,700.7,130.2778889,30.77244444,http://maps.gsi.go.jp/#15/30.7930/130.3052
JA6/KG-028,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-028,703,2306,130.6061,31.8749,130.6061,31.8749,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-028(JA6/KG-028),237.6,464.5,130.7257778,31.92555556,http://maps.gsi.go.jp/#15/31.8749/130.6061
JA6/KG-029,"Japan - Kyushu_Okinawa",Kagoshima,Yuwandake,694,2277,129.3211,28.2961,129.3211,28.2961,4,0,01/07/2015,31/12/2099,0,"","",Saddle-Yuwandake(JA6/KG-029),0,692,129.0032222,28.83533333,http://maps.gsi.go.jp/#15/28.2961/129.3211
JA6/KG-030,"Japan - Kyushu_Okinawa",Kagoshima,Yahazudake,687,2254,130.4007,32.1229,130.4007,32.1229,4,0,01/07/2015,31/12/2099,0,"","",Saddle-Yahazudake(JA6/KG-030),338.3,346.1,130.416,32.11788889,http://maps.gsi.go.jp/#15/32.1229/130.4007
JA6/KG-031,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-031,680,2231,130.6347,31.8464,130.6347,31.8464,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-031(JA6/KG-031),512.7,168.4,130.617,31.86688889,http://maps.gsi.go.jp/#15/31.8464/130.6347
JA6/KG-032,"Japan - Kyushu_Okinawa",Kagoshima,Yaeyama,677,2221,130.4484,31.7345,130.4484,31.7345,4,0,01/07/2015,31/12/2099,0,"","",Saddle-Yaeyama(JA6/KG-032),195.4,481,130.4922222,31.76644444,http://maps.gsi.go.jp/#15/31.7345/130.4484
JA6/KG-034,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-034,664,2178,130.4289,32.1137,130.4289,32.1137,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-034(JA6/KG-034),434.5,228.5,130.4523333,32.11477778,http://maps.gsi.go.jp/#15/32.1137/130.4289
JA6/KG-035,"Japan - Kyushu_Okinawa",Kagoshima,Furudake,657,2156,130.2173,30.4432,130.2173,30.4432,4,0,01/07/2015,31/12/2099,0,"","",Saddle-Furudake(JA6/KG-035),0,655.3,130.2114444,30.42177778,http://maps.gsi.go.jp/#15/30.4432/130.2173
JA6/KG-036,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-036,654,2146,130.5823,31.9026,130.5823,31.9026,4,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-036(JA6/KG-036),432.8,217.9,130.5823333,31.89844445,http://maps.gsi.go.jp/#15/31.9026/130.5823
JA6/KG-037,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-037,649,2129,130.6368,31.9278,130.6368,31.9278,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-037(JA6/KG-037),347.5,300.4,130.6275556,31.89811112,http://maps.gsi.go.jp/#15/31.9278/130.6368
JA6/KG-038,"Japan - Kyushu_Okinawa",Kagoshima,Inokawadake,645,2116,128.9832,27.7787,128.9832,27.7787,2,0,01/07/2015,31/12/2099,0,"","",Saddle-Inokawadake(JA6/KG-038),0,643.3,129.3786667,28.10877778,http://maps.gsi.go.jp/#15/27.7787/128.9832
JA6/KG-039,"Japan - Kyushu_Okinawa",Kagoshima,Kinpouzan,636,2087,130.3829,31.4677,130.3829,31.4677,2,0,01/07/2015,31/12/2099,0,"","",Saddle-Kinpouzan(JA6/KG-039),159.6,472.5,130.4596667,31.68566667,http://maps.gsi.go.jp/#15/31.4677/130.3829
JA6/KG-040,"Japan - Kyushu_Okinawa",Kagoshima,Maedake,629,2064,129.9254,29.968,129.9254,29.968,2,0,01/07/2015,31/12/2099,0,"","",Saddle-Maedake(JA6/KG-040),0,626.6,129.9352222,29.949,http://maps.gsi.go.jp/#15/29.9680/129.9254
JA6/KG-041,"Japan - Kyushu_Okinawa",Kagoshima,Yaguradake,622,2041,129.9375,30.8283,129.9375,30.8283,2,0,01/07/2015,31/12/2099,0,"","",Saddle-Yaguradake(JA6/KG-041),0,620.3,129.9301111,30.81177778,http://maps.gsi.go.jp/#15/30.8283/129.9375
JA6/KG-042,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-042,615,2018,130.7172,32.0201,130.7172,32.0201,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-042(JA6/KG-042),452.6,160.5,130.7204444,32.05666667,http://maps.gsi.go.jp/#15/32.0201/130.7172
JA6/KG-043,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-043,606,1988,130.5064,31.3841,130.5064,31.3841,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-043(JA6/KG-043),244.7,359.9,130.3946667,31.47655556,http://maps.gsi.go.jp/#15/31.3841/130.5064
JA6/KG-044,"Japan - Kyushu_Okinawa",Kagoshima,Otake,604,1982,129.7393,31.7232,129.7393,31.7232,2,0,01/07/2015,31/12/2099,0,"","",Saddle-Otake(JA6/KG-044),0,603.9,129.6888889,31.62122222,http://maps.gsi.go.jp/#15/31.7232/129.7393
JA6/KG-046,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-046,600,1969,130.2679,31.9674,130.2679,31.9674,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-046(JA6/KG-046),413.1,190.4,130.284,31.95500001,http://maps.gsi.go.jp/#15/31.9674/130.2679
JA6/KG-047,"Japan - Kyushu_Okinawa",Kagoshima,Nomadake,591,1939,130.1582,31.4045,130.1582,31.4045,2,0,01/07/2015,31/12/2099,0,"","",Saddle-Nomadake(JA6/KG-047),88.3,502.7,130.2761111,31.34766667,http://maps.gsi.go.jp/#15/31.4045/130.1582
JA6/KG-048,"Japan - Kyushu_Okinawa",Kagoshima,Kumagatake,590,1936,130.4639,31.4553,130.4639,31.4553,2,0,01/07/2015,31/12/2099,0,"","",Saddle-Kumagatake(JA6/KG-048),345.1,242.9,130.5028889,31.40511111,http://maps.gsi.go.jp/#15/31.4553/130.4639
JA6/KG-049,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-049,586,1923,130.4776,31.4259,130.4776,31.4259,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-049(JA6/KG-049),362,222.5,130.48,31.46411111,http://maps.gsi.go.jp/#15/31.4259/130.4776
JA6/KG-050,"Japan - Kyushu_Okinawa",Kagoshima,Mitake,584,1916,129.5947,29.465,129.5947,29.465,2,0,01/07/2015,31/12/2099,0,"","",Saddle-Mitake(JA6/KG-050),0,581.7,129.7061111,29.602,http://maps.gsi.go.jp/#15/29.4650/129.5947
JA6/KG-051,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-051,580,1903,130.583,31.6972,130.583,31.6972,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-051(JA6/KG-051),224.8,356.1,130.5617778,31.68722222,http://maps.gsi.go.jp/#15/31.6972/130.5830
JA6/KG-052,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-052,577,1893,130.5262,31.3106,130.5262,31.3106,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-052(JA6/KG-052),334,242.5,130.5077778,31.32966667,http://maps.gsi.go.jp/#15/31.3106/130.5262
JA6/KG-053,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-053,570,1870,130.4905,32.0715,130.4905,32.0715,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-053(JA6/KG-053),408.4,162.4,130.494,32.05766667,http://maps.gsi.go.jp/#15/32.0715/130.4905
JA6/KG-054,"Japan - Kyushu_Okinawa",Kagoshima,Chayagaoka,565,1854,130.6062,31.91,130.6062,31.91,2,0,01/07/2015,31/12/2099,0,"","",Saddle-Chayagaoka(JA6/KG-054),377.2,186.8,130.6218889,31.88722223,http://maps.gsi.go.jp/#15/31.9100/130.6062
JA6/KG-055,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-055,546,1791,130.4868,31.7486,130.4868,31.7486,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-055(JA6/KG-055),342.5,200.5,130.4806667,31.74211111,http://maps.gsi.go.jp/#15/31.7486/130.4868
JA6/KG-057,"Japan - Kyushu_Okinawa",Kagoshima,JA6/KG-057,536,1759,129.7369,29.6644,129.7369,29.6644,2,0,01/07/2015,31/12/2099,0,"","",Saddle-JA6/KG-057(JA6/KG-057),322.3,212.1,129.7313333,29.65633333,http://maps.gsi.go.jp/#15/29.6644/129.7369
